,Id,Activity_Date,Activity_Hour,StepTotal,Calories,TotalIntensity,AverageIntensity
5076,2026352035,2016-05-11,4:00:00 PM,2375,162,55,0.92
5077,2026352035,2016-05-11,5:00:00 PM,820,97,28,0.47
5078,2026352035,2016-05-11,6:00:00 PM,331,73,16,0.27
5079,2026352035,2016-05-11,7:00:00 PM,552,85,21,0.35
5080,2026352035,2016-05-11,8:00:00 PM,759,101,33,0.55
5081,2026352035,2016-05-11,9:00:00 PM,150,61,10,0.17
5082,2026352035,2016-05-11,10:00:00 PM,8,48,1,0.02
5083,2026352035,2016-05-11,11:00:00 PM,5,48,1,0.02
5084,2026352035,2016-05-12,12:00:00 AM,0,47,0,0.0
5085,2026352035,2016-05-12,1:00:00 AM,0,47,0,0.0
5086,2026352035,2016-05-12,2:00:00 AM,8,48,1,0.02
5087,2026352035,2016-05-12,3:00:00 AM,0,47,0,0.0
5088,2026352035,2016-05-12,4:00:00 AM,0,47,0,0.0
5089,2026352035,2016-05-12,5:00:00 AM,370,69,12,0.2
5090,2026352035,2016-05-12,6:00:00 AM,652,88,23,0.38
5091,2026352035,2016-05-12,7:00:00 AM,598,89,25,0.42
5092,2026352035,2016-05-12,8:00:00 AM,724,104,38,0.63
5093,2026352035,2016-05-12,9:00:00 AM,493,83,23,0.38
5094,2026352035,2016-05-12,10:00:00 AM,1261,119,40,0.67
5095,2026352035,2016-05-12,11:00:00 AM,744,98,31,0.52
5096,2026352035,2016-05-12,12:00:00 PM,976,102,28,0.47
5097,2026352035,2016-05-12,1:00:00 PM,882,101,29,0.48
5098,2026352035,2016-05-12,2:00:00 PM,618,92,29,0.48
5099,2026352035,2016-05-12,3:00:00 PM,1123,116,41,0.68
5100,2320127002,2016-04-12,12:00:00 AM,0,55,0,0.0
5101,2320127002,2016-04-12,1:00:00 AM,0,55,0,0.0
5102,2320127002,2016-04-12,2:00:00 AM,0,55,0,0.0
5103,2320127002,2016-04-12,3:00:00 AM,0,55,0,0.0
5104,2320127002,2016-04-12,4:00:00 AM,0,55,0,0.0
5105,2320127002,2016-04-12,5:00:00 AM,0,55,0,0.0
5106,2320127002,2016-04-12,6:00:00 AM,0,55,0,0.0
5107,2320127002,2016-04-12,7:00:00 AM,497,106,28,0.47
5108,2320127002,2016-04-12,8:00:00 AM,461,88,14,0.23
5109,2320127002,2016-04-12,9:00:00 AM,470,90,14,0.23
5110,2320127002,2016-04-12,10:00:00 AM,164,68,4,0.07
5111,2320127002,2016-04-12,11:00:00 AM,654,97,16,0.27
5112,2320127002,2016-04-12,12:00:00 PM,1140,127,23,0.38
5113,2320127002,2016-04-12,1:00:00 PM,408,92,19,0.32
5114,2320127002,2016-04-12,2:00:00 PM,1372,145,30,0.5
5115,2320127002,2016-04-12,3:00:00 PM,2208,191,67,1.12
5116,2320127002,2016-04-12,4:00:00 PM,771,122,34,0.57
5117,2320127002,2016-04-12,5:00:00 PM,557,98,20,0.33
5118,2320127002,2016-04-12,6:00:00 PM,415,90,17,0.28
5119,2320127002,2016-04-12,7:00:00 PM,459,93,19,0.32
5120,2320127002,2016-04-12,8:00:00 PM,348,85,16,0.27
5121,2320127002,2016-04-12,9:00:00 PM,197,76,11,0.18
5122,2320127002,2016-04-12,10:00:00 PM,296,86,17,0.28
5123,2320127002,2016-04-12,11:00:00 PM,308,83,14,0.23
5124,2320127002,2016-04-13,12:00:00 AM,178,74,9,0.15
5125,2320127002,2016-04-13,1:00:00 AM,421,90,17,0.28
5126,2320127002,2016-04-13,2:00:00 AM,218,78,12,0.2
5127,2320127002,2016-04-13,3:00:00 AM,45,65,4,0.07
5128,2320127002,2016-04-13,4:00:00 AM,234,78,11,0.18
5129,2320127002,2016-04-13,5:00:00 AM,83,66,5,0.08
5130,2320127002,2016-04-13,6:00:00 AM,370,89,18,0.3
5131,2320127002,2016-04-13,7:00:00 AM,959,128,36,0.6
5132,2320127002,2016-04-13,8:00:00 AM,541,94,18,0.3
5133,2320127002,2016-04-13,9:00:00 AM,198,76,10,0.17
5134,2320127002,2016-04-13,10:00:00 AM,166,73,8,0.13
5135,2320127002,2016-04-13,11:00:00 AM,350,90,18,0.3
5136,2320127002,2016-04-13,12:00:00 PM,414,88,15,0.25
5137,2320127002,2016-04-13,1:00:00 PM,148,71,8,0.13
5138,2320127002,2016-04-13,2:00:00 PM,365,84,14,0.23
5139,2320127002,2016-04-13,3:00:00 PM,283,85,15,0.25
5140,2320127002,2016-04-13,4:00:00 PM,396,92,19,0.32
5141,2320127002,2016-04-13,5:00:00 PM,456,98,22,0.37
5142,2320127002,2016-04-13,6:00:00 PM,117,70,7,0.12
5143,2320127002,2016-04-13,7:00:00 PM,168,75,10,0.17
5144,2320127002,2016-04-13,8:00:00 PM,284,86,15,0.25
5145,2320127002,2016-04-13,9:00:00 PM,305,87,16,0.27
5146,2320127002,2016-04-13,10:00:00 PM,422,94,20,0.33
5147,2320127002,2016-04-13,11:00:00 PM,154,72,8,0.13
5148,2320127002,2016-04-14,12:00:00 AM,191,74,10,0.17
5149,2320127002,2016-04-14,1:00:00 AM,0,55,0,0.0
5150,2320127002,2016-04-14,2:00:00 AM,0,55,0,0.0
5151,2320127002,2016-04-14,3:00:00 AM,0,55,0,0.0
5152,2320127002,2016-04-14,4:00:00 AM,0,55,0,0.0
5153,2320127002,2016-04-14,5:00:00 AM,0,55,0,0.0
5154,2320127002,2016-04-14,6:00:00 AM,168,70,8,0.13
5155,2320127002,2016-04-14,7:00:00 AM,368,92,19,0.32
5156,2320127002,2016-04-14,8:00:00 AM,189,74,9,0.15
5157,2320127002,2016-04-14,9:00:00 AM,525,97,21,0.35
5158,2320127002,2016-04-14,10:00:00 AM,300,84,16,0.27
5159,2320127002,2016-04-14,11:00:00 AM,19,57,1,0.02
5160,2320127002,2016-04-14,12:00:00 PM,0,55,0,0.0
5161,2320127002,2016-04-14,1:00:00 PM,0,56,0,0.0
5162,2320127002,2016-04-14,2:00:00 PM,35,63,3,0.05
5163,2320127002,2016-04-14,3:00:00 PM,243,84,16,0.27
5164,2320127002,2016-04-14,4:00:00 PM,638,112,30,0.5
5165,2320127002,2016-04-14,5:00:00 PM,465,99,22,0.37
5166,2320127002,2016-04-14,6:00:00 PM,355,87,16,0.27
5167,2320127002,2016-04-14,7:00:00 PM,338,83,13,0.22
5168,2320127002,2016-04-14,8:00:00 PM,139,68,7,0.12
5169,2320127002,2016-04-14,9:00:00 PM,0,55,0,0.0
5170,2320127002,2016-04-14,10:00:00 PM,0,55,0,0.0
5171,2320127002,2016-04-14,11:00:00 PM,0,55,0,0.0
5172,2320127002,2016-04-15,12:00:00 AM,0,55,0,0.0
5173,2320127002,2016-04-15,1:00:00 AM,0,55,0,0.0
5174,2320127002,2016-04-15,2:00:00 AM,0,55,0,0.0
5175,2320127002,2016-04-15,3:00:00 AM,0,55,0,0.0
5176,2320127002,2016-04-15,4:00:00 AM,0,55,0,0.0
5177,2320127002,2016-04-15,5:00:00 AM,0,55,0,0.0
5178,2320127002,2016-04-15,6:00:00 AM,0,55,0,0.0
5179,2320127002,2016-04-15,7:00:00 AM,569,96,20,0.33
5180,2320127002,2016-04-15,8:00:00 AM,234,78,11,0.18
5181,2320127002,2016-04-15,9:00:00 AM,405,98,25,0.42
5182,2320127002,2016-04-15,10:00:00 AM,177,78,13,0.22
5183,2320127002,2016-04-15,11:00:00 AM,223,78,11,0.18
5184,2320127002,2016-04-15,12:00:00 PM,564,103,25,0.42
5185,2320127002,2016-04-15,1:00:00 PM,126,68,7,0.12
5186,2320127002,2016-04-15,2:00:00 PM,0,55,0,0.0
5187,2320127002,2016-04-15,3:00:00 PM,275,77,11,0.18
5188,2320127002,2016-04-15,4:00:00 PM,258,82,13,0.22
5189,2320127002,2016-04-15,5:00:00 PM,498,95,17,0.28
5190,2320127002,2016-04-15,6:00:00 PM,312,88,17,0.28
5191,2320127002,2016-04-15,7:00:00 PM,570,110,30,0.5
5192,2320127002,2016-04-15,8:00:00 PM,571,106,26,0.43
5193,2320127002,2016-04-15,9:00:00 PM,306,82,14,0.23
5194,2320127002,2016-04-15,10:00:00 PM,117,66,5,0.08
5195,2320127002,2016-04-15,11:00:00 PM,0,55,0,0.0
5196,2320127002,2016-04-16,12:00:00 AM,0,55,0,0.0
5197,2320127002,2016-04-16,1:00:00 AM,0,55,0,0.0
5198,2320127002,2016-04-16,2:00:00 AM,0,55,0,0.0
5199,2320127002,2016-04-16,3:00:00 AM,0,55,0,0.0
5200,2320127002,2016-04-16,4:00:00 AM,0,55,0,0.0
5201,2320127002,2016-04-16,5:00:00 AM,0,55,0,0.0
5202,2320127002,2016-04-16,6:00:00 AM,0,55,0,0.0
5203,2320127002,2016-04-16,7:00:00 AM,0,55,0,0.0
5204,2320127002,2016-04-16,8:00:00 AM,0,55,0,0.0
5205,2320127002,2016-04-16,9:00:00 AM,0,55,0,0.0
5206,2320127002,2016-04-16,10:00:00 AM,317,80,12,0.2
5207,2320127002,2016-04-16,11:00:00 AM,513,98,22,0.37
5208,2320127002,2016-04-16,12:00:00 PM,520,95,20,0.33
5209,2320127002,2016-04-16,1:00:00 PM,203,70,7,0.12
5210,2320127002,2016-04-16,2:00:00 PM,219,70,7,0.12
5211,2320127002,2016-04-16,3:00:00 PM,398,90,19,0.32
5212,2320127002,2016-04-16,4:00:00 PM,306,81,14,0.23
5213,2320127002,2016-04-16,5:00:00 PM,0,55,0,0.0
5214,2320127002,2016-04-16,6:00:00 PM,0,55,0,0.0
5215,2320127002,2016-04-16,7:00:00 PM,220,73,7,0.12
5216,2320127002,2016-04-16,8:00:00 PM,490,94,18,0.3
5217,2320127002,2016-04-16,9:00:00 PM,634,102,22,0.37
5218,2320127002,2016-04-16,10:00:00 PM,510,98,21,0.35
5219,2320127002,2016-04-16,11:00:00 PM,714,111,26,0.43
5220,2320127002,2016-04-17,12:00:00 AM,330,88,16,0.27
5221,2320127002,2016-04-17,1:00:00 AM,94,65,5,0.08
5222,2320127002,2016-04-17,2:00:00 AM,0,55,0,0.0
5223,2320127002,2016-04-17,3:00:00 AM,0,55,0,0.0
5224,2320127002,2016-04-17,4:00:00 AM,0,55,0,0.0
5225,2320127002,2016-04-17,5:00:00 AM,0,55,0,0.0
5226,2320127002,2016-04-17,6:00:00 AM,0,55,0,0.0
5227,2320127002,2016-04-17,7:00:00 AM,0,55,0,0.0
5228,2320127002,2016-04-17,8:00:00 AM,0,55,0,0.0
5229,2320127002,2016-04-17,9:00:00 AM,232,73,9,0.15
5230,2320127002,2016-04-17,10:00:00 AM,256,83,13,0.22
5231,2320127002,2016-04-17,11:00:00 AM,484,93,18,0.3
5232,2320127002,2016-04-17,12:00:00 PM,507,93,18,0.3
5233,2320127002,2016-04-17,1:00:00 PM,567,99,18,0.3
5234,2320127002,2016-04-17,2:00:00 PM,661,104,22,0.37
5235,2320127002,2016-04-17,3:00:00 PM,242,79,12,0.2
5236,2320127002,2016-04-17,4:00:00 PM,286,82,10,0.17
5237,2320127002,2016-04-17,5:00:00 PM,431,89,14,0.23
5238,2320127002,2016-04-17,6:00:00 PM,749,117,31,0.52
5239,2320127002,2016-04-17,7:00:00 PM,579,103,25,0.42
5240,2320127002,2016-04-17,8:00:00 PM,474,99,22,0.37
5241,2320127002,2016-04-17,9:00:00 PM,220,79,11,0.18
5242,2320127002,2016-04-17,10:00:00 PM,86,64,5,0.08
5243,2320127002,2016-04-17,11:00:00 PM,0,55,0,0.0
5244,2320127002,2016-04-18,12:00:00 AM,0,55,0,0.0
5245,2320127002,2016-04-18,1:00:00 AM,0,55,0,0.0
5246,2320127002,2016-04-18,2:00:00 AM,0,55,0,0.0
5247,2320127002,2016-04-18,3:00:00 AM,0,55,0,0.0
5248,2320127002,2016-04-18,4:00:00 AM,0,55,0,0.0
5249,2320127002,2016-04-18,5:00:00 AM,0,55,0,0.0
5250,2320127002,2016-04-18,6:00:00 AM,183,79,13,0.22
5251,2320127002,2016-04-18,7:00:00 AM,589,103,24,0.4
5252,2320127002,2016-04-18,8:00:00 AM,287,79,10,0.17
5253,2320127002,2016-04-18,9:00:00 AM,486,92,16,0.27
5254,2320127002,2016-04-18,10:00:00 AM,103,71,7,0.12
5255,2320127002,2016-04-18,11:00:00 AM,347,85,13,0.22
5256,2320127002,2016-04-18,12:00:00 PM,479,96,18,0.3
5257,2320127002,2016-04-18,1:00:00 PM,852,114,25,0.42
5258,2320127002,2016-04-18,2:00:00 PM,633,102,28,0.47
5259,2320127002,2016-04-18,3:00:00 PM,228,77,10,0.17
5260,2320127002,2016-04-18,4:00:00 PM,332,85,14,0.23
5261,2320127002,2016-04-18,5:00:00 PM,324,90,16,0.27
5262,2320127002,2016-04-18,6:00:00 PM,260,81,13,0.22
5263,2320127002,2016-04-18,7:00:00 PM,427,93,18,0.3
5264,2320127002,2016-04-18,8:00:00 PM,306,83,12,0.2
5265,2320127002,2016-04-18,9:00:00 PM,377,94,19,0.32
5266,2320127002,2016-04-18,10:00:00 PM,82,68,6,0.1
5267,2320127002,2016-04-18,11:00:00 PM,243,81,12,0.2
5268,2320127002,2016-04-19,12:00:00 AM,62,64,5,0.08
5269,2320127002,2016-04-19,1:00:00 AM,0,55,0,0.0
5270,2320127002,2016-04-19,2:00:00 AM,0,55,0,0.0
5271,2320127002,2016-04-19,3:00:00 AM,0,55,0,0.0
5272,2320127002,2016-04-19,4:00:00 AM,0,55,0,0.0
5273,2320127002,2016-04-19,5:00:00 AM,0,55,0,0.0
5274,2320127002,2016-04-19,6:00:00 AM,0,55,0,0.0
5275,2320127002,2016-04-19,7:00:00 AM,0,55,0,0.0
5276,2320127002,2016-04-19,8:00:00 AM,0,55,0,0.0
5277,2320127002,2016-04-19,9:00:00 AM,0,55,0,0.0
5278,2320127002,2016-04-19,10:00:00 AM,0,55,0,0.0
5279,2320127002,2016-04-19,11:00:00 AM,0,55,0,0.0
5280,2320127002,2016-04-19,12:00:00 PM,821,115,29,0.48
5281,2320127002,2016-04-19,1:00:00 PM,272,81,12,0.2
5282,2320127002,2016-04-19,2:00:00 PM,244,85,18,0.3
5283,2320127002,2016-04-19,3:00:00 PM,332,83,13,0.22
5284,2320127002,2016-04-19,4:00:00 PM,413,93,19,0.32
5285,2320127002,2016-04-19,5:00:00 PM,328,85,15,0.25
5286,2320127002,2016-04-19,6:00:00 PM,0,55,0,0.0
5287,2320127002,2016-04-19,7:00:00 PM,76,65,6,0.1
5288,2320127002,2016-04-19,8:00:00 PM,645,110,29,0.48
5289,2320127002,2016-04-19,9:00:00 PM,625,104,24,0.4
5290,2320127002,2016-04-19,10:00:00 PM,1025,127,33,0.55
5291,2320127002,2016-04-19,11:00:00 PM,1154,136,47,0.78
5292,2320127002,2016-04-20,12:00:00 AM,220,74,10,0.17
5293,2320127002,2016-04-20,1:00:00 AM,0,55,0,0.0
5294,2320127002,2016-04-20,2:00:00 AM,0,55,0,0.0
5295,2320127002,2016-04-20,3:00:00 AM,0,55,0,0.0
5296,2320127002,2016-04-20,4:00:00 AM,0,55,0,0.0
5297,2320127002,2016-04-20,5:00:00 AM,0,55,0,0.0
5298,2320127002,2016-04-20,6:00:00 AM,0,55,0,0.0
5299,2320127002,2016-04-20,7:00:00 AM,0,55,0,0.0
5300,2320127002,2016-04-20,8:00:00 AM,0,55,0,0.0
5301,2320127002,2016-04-20,9:00:00 AM,0,55,0,0.0
5302,2320127002,2016-04-20,10:00:00 AM,0,55,0,0.0
5303,2320127002,2016-04-20,11:00:00 AM,0,55,0,0.0
5304,2320127002,2016-04-20,12:00:00 PM,420,95,21,0.35
5305,2320127002,2016-04-20,1:00:00 PM,338,82,12,0.2
5306,2320127002,2016-04-20,2:00:00 PM,842,111,23,0.38
5307,2320127002,2016-04-20,3:00:00 PM,1813,163,52,0.87
5308,2320127002,2016-04-20,4:00:00 PM,624,105,24,0.4
5309,2320127002,2016-04-20,5:00:00 PM,541,112,32,0.53
5310,2320127002,2016-04-20,6:00:00 PM,411,98,24,0.4
5311,2320127002,2016-04-20,7:00:00 PM,485,100,24,0.4
5312,2320127002,2016-04-20,8:00:00 PM,411,96,22,0.37
5313,2320127002,2016-04-20,9:00:00 PM,294,87,17,0.28
5314,2320127002,2016-04-20,10:00:00 PM,434,96,21,0.35
5315,2320127002,2016-04-20,11:00:00 PM,329,96,23,0.38
5316,2320127002,2016-04-21,12:00:00 AM,30,57,1,0.02
5317,2320127002,2016-04-21,1:00:00 AM,0,55,0,0.0
5318,2320127002,2016-04-21,2:00:00 AM,0,55,0,0.0
5319,2320127002,2016-04-21,3:00:00 AM,0,55,0,0.0
5320,2320127002,2016-04-21,4:00:00 AM,0,55,0,0.0
5321,2320127002,2016-04-21,5:00:00 AM,0,55,0,0.0
5322,2320127002,2016-04-21,6:00:00 AM,0,55,0,0.0
5323,2320127002,2016-04-21,7:00:00 AM,0,55,0,0.0
5324,2320127002,2016-04-21,8:00:00 AM,0,55,0,0.0
5325,2320127002,2016-04-21,9:00:00 AM,0,55,0,0.0
5326,2320127002,2016-04-21,10:00:00 AM,0,55,0,0.0
5327,2320127002,2016-04-21,11:00:00 AM,0,55,0,0.0
5328,2320127002,2016-04-21,12:00:00 PM,0,55,0,0.0
5329,2320127002,2016-04-21,1:00:00 PM,0,55,0,0.0
5330,2320127002,2016-04-21,2:00:00 PM,0,55,0,0.0
5331,2320127002,2016-04-21,3:00:00 PM,185,75,11,0.18
5332,2320127002,2016-04-21,4:00:00 PM,511,104,25,0.42
5333,2320127002,2016-04-21,5:00:00 PM,446,95,20,0.33
5334,2320127002,2016-04-21,6:00:00 PM,349,89,17,0.28
5335,2320127002,2016-04-21,7:00:00 PM,61,63,4,0.07
5336,2320127002,2016-04-21,8:00:00 PM,0,55,0,0.0
5337,2320127002,2016-04-21,9:00:00 PM,974,116,36,0.6
5338,2320127002,2016-04-21,10:00:00 PM,526,97,20,0.33
5339,2320127002,2016-04-21,11:00:00 PM,322,87,16,0.27
5340,2320127002,2016-04-22,12:00:00 AM,210,76,11,0.18
5341,2320127002,2016-04-22,1:00:00 AM,429,92,18,0.3
5342,2320127002,2016-04-22,2:00:00 AM,164,75,11,0.18
5343,2320127002,2016-04-22,3:00:00 AM,253,79,12,0.2
5344,2320127002,2016-04-22,4:00:00 AM,70,64,5,0.08
5345,2320127002,2016-04-22,5:00:00 AM,249,78,11,0.18
5346,2320127002,2016-04-22,6:00:00 AM,529,110,31,0.52
5347,2320127002,2016-04-22,7:00:00 AM,230,80,13,0.22
5348,2320127002,2016-04-22,8:00:00 AM,0,55,0,0.0
5349,2320127002,2016-04-22,9:00:00 AM,0,55,0,0.0
5350,2320127002,2016-04-22,10:00:00 AM,0,55,0,0.0
5351,2320127002,2016-04-22,11:00:00 AM,0,55,0,0.0
5352,2320127002,2016-04-22,12:00:00 PM,0,55,0,0.0
5353,2320127002,2016-04-22,1:00:00 PM,0,55,0,0.0
5354,2320127002,2016-04-22,2:00:00 PM,272,81,14,0.23
5355,2320127002,2016-04-22,3:00:00 PM,1128,136,36,0.6
5356,2320127002,2016-04-22,4:00:00 PM,270,79,12,0.2
5357,2320127002,2016-04-22,5:00:00 PM,315,86,16,0.27
5358,2320127002,2016-04-22,6:00:00 PM,0,55,0,0.0
5359,2320127002,2016-04-22,7:00:00 PM,249,86,16,0.27
5360,2320127002,2016-04-22,8:00:00 PM,384,92,18,0.3
5361,2320127002,2016-04-22,9:00:00 PM,453,95,21,0.35
5362,2320127002,2016-04-22,10:00:00 PM,218,77,10,0.17
5363,2320127002,2016-04-22,11:00:00 PM,160,77,11,0.18
5364,2320127002,2016-04-23,12:00:00 AM,152,74,9,0.15
5365,2320127002,2016-04-23,1:00:00 AM,205,77,11,0.18
5366,2320127002,2016-04-23,2:00:00 AM,264,77,9,0.15
5367,2320127002,2016-04-23,3:00:00 AM,202,78,12,0.2
5368,2320127002,2016-04-23,4:00:00 AM,72,67,6,0.1
5369,2320127002,2016-04-23,5:00:00 AM,0,55,0,0.0
5370,2320127002,2016-04-23,6:00:00 AM,0,55,0,0.0
5371,2320127002,2016-04-23,7:00:00 AM,0,55,0,0.0
5372,2320127002,2016-04-23,8:00:00 AM,0,55,0,0.0
5373,2320127002,2016-04-23,9:00:00 AM,0,55,0,0.0
5374,2320127002,2016-04-23,10:00:00 AM,0,55,0,0.0
5375,2320127002,2016-04-23,11:00:00 AM,0,55,0,0.0
5376,2320127002,2016-04-23,12:00:00 PM,0,55,0,0.0
5377,2320127002,2016-04-23,1:00:00 PM,591,101,23,0.38
5378,2320127002,2016-04-23,2:00:00 PM,436,96,21,0.35
5379,2320127002,2016-04-23,3:00:00 PM,591,107,26,0.43
5380,2320127002,2016-04-23,4:00:00 PM,399,89,15,0.25
5381,2320127002,2016-04-23,5:00:00 PM,594,107,27,0.45
5382,2320127002,2016-04-23,6:00:00 PM,578,107,27,0.45
5383,2320127002,2016-04-23,7:00:00 PM,351,90,19,0.32
5384,2320127002,2016-04-23,8:00:00 PM,41,60,3,0.05
5385,2320127002,2016-04-23,9:00:00 PM,261,78,11,0.18
5386,2320127002,2016-04-23,10:00:00 PM,205,81,14,0.23
5387,2320127002,2016-04-23,11:00:00 PM,137,72,9,0.15
5388,2320127002,2016-04-24,12:00:00 AM,204,75,9,0.15
5389,2320127002,2016-04-24,1:00:00 AM,295,80,12,0.2
5390,2320127002,2016-04-24,2:00:00 AM,192,77,12,0.2
5391,2320127002,2016-04-24,3:00:00 AM,0,55,0,0.0
5392,2320127002,2016-04-24,4:00:00 AM,0,55,0,0.0
5393,2320127002,2016-04-24,5:00:00 AM,0,55,0,0.0
5394,2320127002,2016-04-24,6:00:00 AM,0,55,0,0.0
5395,2320127002,2016-04-24,7:00:00 AM,0,55,0,0.0
5396,2320127002,2016-04-24,8:00:00 AM,0,55,0,0.0
5397,2320127002,2016-04-24,9:00:00 AM,0,55,0,0.0
5398,2320127002,2016-04-24,10:00:00 AM,0,55,0,0.0
5399,2320127002,2016-04-24,11:00:00 AM,0,55,0,0.0
5400,2320127002,2016-04-24,12:00:00 PM,0,55,0,0.0
5401,2320127002,2016-04-24,1:00:00 PM,0,55,0,0.0
5402,2320127002,2016-04-24,2:00:00 PM,0,55,0,0.0
5403,2320127002,2016-04-24,3:00:00 PM,69,60,2,0.03
5404,2320127002,2016-04-24,4:00:00 PM,784,120,33,0.55
5405,2320127002,2016-04-24,5:00:00 PM,360,89,17,0.28
5406,2320127002,2016-04-24,6:00:00 PM,711,116,31,0.52
5407,2320127002,2016-04-24,7:00:00 PM,140,75,9,0.15
5408,2320127002,2016-04-24,8:00:00 PM,434,99,23,0.38
5409,2320127002,2016-04-24,9:00:00 PM,487,105,26,0.43
5410,2320127002,2016-04-24,10:00:00 PM,194,81,13,0.22
5411,2320127002,2016-04-24,11:00:00 PM,289,88,17,0.28
5412,2320127002,2016-04-25,12:00:00 AM,506,98,21,0.35
5413,2320127002,2016-04-25,1:00:00 AM,195,81,11,0.18
5414,2320127002,2016-04-25,2:00:00 AM,0,55,0,0.0
5415,2320127002,2016-04-25,3:00:00 AM,0,55,0,0.0
5416,2320127002,2016-04-25,4:00:00 AM,0,55,0,0.0
5417,2320127002,2016-04-25,5:00:00 AM,0,55,0,0.0
5418,2320127002,2016-04-25,6:00:00 AM,0,55,0,0.0
5419,2320127002,2016-04-25,7:00:00 AM,0,55,0,0.0
5420,2320127002,2016-04-25,8:00:00 AM,0,55,0,0.0
5421,2320127002,2016-04-25,9:00:00 AM,0,55,0,0.0
5422,2320127002,2016-04-25,10:00:00 AM,0,55,0,0.0
5423,2320127002,2016-04-25,11:00:00 AM,0,55,0,0.0
5424,2320127002,2016-04-25,12:00:00 PM,0,55,0,0.0
5425,2320127002,2016-04-25,1:00:00 PM,0,55,0,0.0
5426,2320127002,2016-04-25,2:00:00 PM,0,55,0,0.0
5427,2320127002,2016-04-25,3:00:00 PM,24,58,1,0.02
5428,2320127002,2016-04-25,4:00:00 PM,409,94,19,0.32
5429,2320127002,2016-04-25,5:00:00 PM,1013,126,40,0.67
5430,2320127002,2016-04-25,6:00:00 PM,368,90,19,0.32
5431,2320127002,2016-04-25,7:00:00 PM,53,63,5,0.08
5432,2320127002,2016-04-25,8:00:00 PM,284,80,13,0.22
5433,2320127002,2016-04-25,9:00:00 PM,298,87,15,0.25
5434,2320127002,2016-04-25,10:00:00 PM,380,95,21,0.35
5435,2320127002,2016-04-25,11:00:00 PM,58,66,6,0.1
5436,2320127002,2016-04-26,12:00:00 AM,0,55,0,0.0
5437,2320127002,2016-04-26,1:00:00 AM,20,60,1,0.02
5438,2320127002,2016-04-26,2:00:00 AM,71,64,5,0.08
5439,2320127002,2016-04-26,3:00:00 AM,0,55,0,0.0
5440,2320127002,2016-04-26,4:00:00 AM,0,55,0,0.0
5441,2320127002,2016-04-26,5:00:00 AM,0,55,0,0.0
5442,2320127002,2016-04-26,6:00:00 AM,0,55,0,0.0
5443,2320127002,2016-04-26,7:00:00 AM,0,55,0,0.0
5444,2320127002,2016-04-26,8:00:00 AM,0,55,0,0.0
5445,2320127002,2016-04-26,9:00:00 AM,0,55,0,0.0
5446,2320127002,2016-04-26,10:00:00 AM,0,55,0,0.0
5447,2320127002,2016-04-26,11:00:00 AM,0,55,0,0.0
5448,2320127002,2016-04-26,12:00:00 PM,0,55,0,0.0
5449,2320127002,2016-04-26,1:00:00 PM,0,55,0,0.0
5450,2320127002,2016-04-26,2:00:00 PM,0,55,0,0.0
5451,2320127002,2016-04-26,3:00:00 PM,0,55,0,0.0
5452,2320127002,2016-04-26,4:00:00 PM,244,74,8,0.13
5453,2320127002,2016-04-26,5:00:00 PM,401,95,22,0.37
5454,2320127002,2016-04-26,6:00:00 PM,345,96,23,0.38
5455,2320127002,2016-04-26,7:00:00 PM,390,92,19,0.32
5456,2320127002,2016-04-26,8:00:00 PM,412,93,19,0.32
5457,2320127002,2016-04-26,9:00:00 PM,522,96,17,0.28
5458,2320127002,2016-04-26,10:00:00 PM,758,105,17,0.28
5459,2320127002,2016-04-26,11:00:00 PM,246,84,16,0.27
5460,2320127002,2016-04-27,12:00:00 AM,0,56,0,0.0
5461,2320127002,2016-04-27,1:00:00 AM,0,55,0,0.0
5462,2320127002,2016-04-27,2:00:00 AM,0,55,0,0.0
5463,2320127002,2016-04-27,3:00:00 AM,0,55,0,0.0
5464,2320127002,2016-04-27,4:00:00 AM,152,74,9,0.15
5465,2320127002,2016-04-27,5:00:00 AM,79,67,7,0.12
5466,2320127002,2016-04-27,6:00:00 AM,4,57,1,0.02
5467,2320127002,2016-04-27,7:00:00 AM,500,98,22,0.37
5468,2320127002,2016-04-27,8:00:00 AM,829,120,33,0.55
5469,2320127002,2016-04-27,9:00:00 AM,151,72,10,0.17
5470,2320127002,2016-04-27,10:00:00 AM,0,55,0,0.0
5471,2320127002,2016-04-27,11:00:00 AM,0,55,0,0.0
5472,2320127002,2016-04-27,12:00:00 PM,0,55,0,0.0
5473,2320127002,2016-04-27,1:00:00 PM,0,55,0,0.0
5474,2320127002,2016-04-27,2:00:00 PM,0,55,0,0.0
5475,2320127002,2016-04-27,3:00:00 PM,0,55,0,0.0
5476,2320127002,2016-04-27,4:00:00 PM,0,55,0,0.0
5477,2320127002,2016-04-27,5:00:00 PM,0,55,0,0.0
5478,2320127002,2016-04-27,6:00:00 PM,0,55,0,0.0
5479,2320127002,2016-04-27,7:00:00 PM,0,55,0,0.0
5480,2320127002,2016-04-27,8:00:00 PM,0,55,0,0.0
5481,2320127002,2016-04-27,9:00:00 PM,0,55,0,0.0
5482,2320127002,2016-04-27,10:00:00 PM,0,55,0,0.0
5483,2320127002,2016-04-27,11:00:00 PM,0,55,0,0.0
5484,2320127002,2016-04-28,12:00:00 AM,138,73,11,0.18
5485,2320127002,2016-04-28,1:00:00 AM,357,93,20,0.33
